date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jun 30, 2011",,End of loan,Serbia,25070.0,Sopot ,94304,-,Goran Causic,10/11,Serbia,11137.0,Red Star U19 
"Jul 1, 2009",,Loan,Serbia,11137.0,Red Star U19 ,94304,-,Goran Causic,09/10,Serbia,25070.0,Sopot 
"Jan 1, 2014",,?,Serbia,27132.0,Voda Valjevo ,217666,150 Th. €,Vladimir Advigov,13/14,Serbia,36917.0,Dolina Padina 
"Jul 1, 2012",,?,Serbia,9060.0,BSK Borca ,217666,150 Th. €,Vladimir Advigov,12/13,Serbia,27132.0,Voda Valjevo 
"Jan 1, 2016",,?,Morocco,2068.0,Raja Casablanca ,61508,400 Th. €,Nathaniel Asamoah,15/16,,75.0,Unknown 
"Aug 26, 2015",,?,Ghana,31855.0,Medeama SC ,61508,400 Th. €,Nathaniel Asamoah,15/16,Morocco,2068.0,Raja Casablanca 
"Aug 10, 2013",,Free transfer,Serbia,159.0,Red Star ,61508,400 Th. €,Nathaniel Asamoah,13/14,Ghana,31855.0,Medeama SC 
"Jan 1, 2012",,200 Th. €,Ghana,502.0,Asante Kotoko ,61508,-,Nathaniel Asamoah,11/12,Serbia,159.0,Red Star 
"Jan 1, 2011",,?,Ghana,18743.0,Wa All Stars FC ,61508,-,Nathaniel Asamoah,10/11,Ghana,502.0,Asante Kotoko 
"Jan 26, 2016",,?,Slovenia,2565.0,NK Dravograd ,217158,-,David Kiselak,15/16,Slovenia,37417.0,KNK Fuzinar 
"Aug 21, 2015",,?,Austria,12212.0,SK St. Andrä ,217158,-,David Kiselak,15/16,Slovenia,2565.0,NK Dravograd 
"Jan 29, 2014",,Free transfer,Slovenia,2565.0,NK Dravograd ,217158,-,David Kiselak,13/14,Austria,12212.0,SK St. Andrä 
"Aug 1, 2012",,Free transfer,Serbia,3544.0,Smederevo ,217158,100 Th. €,David Kiselak,12/13,Slovenia,2565.0,NK Dravograd 
"Jan 1, 2012",,?,Slovenia,2565.0,NK Dravograd ,217158,-,David Kiselak,11/12,Serbia,3544.0,Smederevo 
